"","USD.Pledged","State","Backers.Count","Blurb.Length","Blurb.Caps","Campaign.Length","Decision.Timing","Goal","Name.Length","Name.Caps","Category","Category..parent.only.","Country","Spotlight","Staff.Pick"
"904",5010,1,42,133,9,2592000,2592000,5000,59,5,"music rock","music","US",TRUE,FALSE
"848",300,0,5,132,11,5184000,5184000,15000,20,4,"music classical music","music","US",FALSE,FALSE
"2934",827,1,49,126,4,2592000,2592003,500,57,3,"fashion jewelry","fashion","US",TRUE,FALSE
"450",685,1,9,134,5,1296000,1296045,600,20,2,"film   video narrative film","film & video","US",TRUE,FALSE
"1256",2138.68605798,1,113,89,5,5184000,5184002,1500,24,6,"photography people","photography","GB",TRUE,FALSE
"1358",4097.1973221728,1,32,129,1,1728000,1728000,5074,41,7,"film   video drama","film & video","CA",TRUE,FALSE
"2444",5801.96304135,1,47,126,2,2592000,2592001,5000,47,7,"fashion jewelry","fashion","AU",TRUE,FALSE
"1864",35,1,1,125,4,2764800,2764803,20,36,4,"crafts","crafts","US",TRUE,FALSE
"2687",586092.07271472,1,2055,50,1,2659053,2659056,135000,42,8,"technology sound","technology","CA",TRUE,TRUE
"3548",815,1,25,92,6,2592000,2592000,315,35,5,"fashion accessories","fashion","US",TRUE,FALSE
"201",8861,1,310,124,10,3891600,3891601,8500,16,3,"dance spaces","dance","US",TRUE,FALSE
"52",2209.5,1,30,97,1,5184000,5184000,2000,42,8,"music","music","US",TRUE,FALSE
"1249",51087.28575618,1,560,115,1,3196800,3196800,77529,59,2,"technology gadgets","technology","HK",TRUE,FALSE
"3503",1180,1,22,91,4,2592000,2592000,1000,35,6,"theater comedy","theater","US",TRUE,FALSE
"3443",3,0,3,134,6,5184000,5184000,2000,9,2,"music hip hop","music","US",FALSE,FALSE
"577",47,0,5,124,8,2592000,2592000,6000,22,5,"games live games","games","US",FALSE,FALSE
"457",38036,1,813,67,9,1900800,1900800,35000,16,15,"games tabletop games","games","US",TRUE,FALSE
"1015",7425.94980424,1,86,135,11,2592000,2592001,6000,56,23,"film   video documentary","film & video","DE",TRUE,FALSE
"3393",2879.58954969,1,72,94,2,2592000,2592000,250000,27,12,"art illustration","art","JP",TRUE,FALSE
"1565",1630,1,26,134,7,5180400,5180400,777,50,5,"art sculpture","art","US",TRUE,FALSE
"1044",22084,1,185,71,1,2882994,2882994,20000,58,5,"food","food","US",TRUE,FALSE
"1230",1224.442796,1,29,68,3,864000,864000,10000,39,3,"music pop","music","SE",TRUE,FALSE
"2172",4561,1,162,135,16,2678400,2678401,4000,56,8,"music r b","music","US",TRUE,FALSE
"2640",822,1,30,105,7,2475613,2475625,300,16,6,"music punk","music","US",TRUE,FALSE
"2788",4410,1,18,72,2,2592000,2592022,3000,15,3,"technology diy electronics","technology","US",TRUE,FALSE
"2093",3045,1,29,132,10,3888000,3888000,3000,54,9,"theater plays","theater","US",TRUE,FALSE
"2139",596,1,12,126,3,5184000,5184000,500,40,5,"publishing fiction","publishing","US",TRUE,FALSE
"2701",12051.23334636,1,227,133,2,2419200,2419200,62606,37,6,"games playing cards","games","HK",TRUE,FALSE
"2004",13184.86980645,1,269,135,5,2592000,2592003,6435,60,8,"technology hardware","technology","GB",TRUE,FALSE
"606",3060,1,37,51,3,2592000,2592000,3000,22,3,"food small batch","food","US",TRUE,FALSE
"2175",260,0,6,126,12,2592000,2592000,1000,26,5,"music r b","music","US",FALSE,FALSE
"839",171,0,5,132,9,2588400,2588400,30000,22,3,"photography photobooks","photography","US",FALSE,FALSE
"2041",85,0,4,129,3,2592000,2592000,1500,13,2,"music r b","music","US",FALSE,FALSE
"2643",895,0,22,115,9,5187600,3066217,5000,57,16,"music punk","music","US",FALSE,FALSE
"3540",11318.93715,1,31,111,3,3456000,3456003,10000,60,2,"fashion accessories","fashion","FR",TRUE,FALSE
"499",1,0,1,54,0,5187600,5187600,4500,51,1,"photography nature","photography","US",FALSE,FALSE
"3006",5080,1,59,135,8,2678400,2678400,5000,57,7,"games live games","games","US",TRUE,FALSE
"1658",366610,1,6860,90,5,2656551,2656551,50000,36,8,"comics graphic novels","comics","US",TRUE,TRUE
"3483",4554,1,33,127,6,3499325,3499349,4500,41,6,"film   video narrative film","film & video","US",TRUE,FALSE
"2950",332.12498734,0,7,50,2,2592000,2592001,10000,46,4,"fashion jewelry","fashion","IT",FALSE,FALSE
"71",931,1,26,136,5,3963812,3964128,795,79,10,"art painting","art","US",TRUE,FALSE
"1796",20490,1,1032,103,5,2744894,2744894,2500,27,6,"crafts","crafts","US",TRUE,TRUE
"81",5581,1,15,82,2,2416340,2416340,5000,53,7,"art painting","art","US",TRUE,FALSE
"2824",6470,1,143,112,4,2706360,2706377,5000,35,5,"music rock","music","US",TRUE,FALSE
"3427",9124.4528606771,1,52,135,5,3150010,3150010,10000,58,8,"technology gadgets","technology","CA",TRUE,FALSE
"896",5273.64,1,107,135,13,2588400,2588401,5000,49,2,"music rock","music","US",TRUE,FALSE
"1774",42,0,4,133,3,5187600,5187600,2000000,59,11,"design architecture","design","US",FALSE,FALSE
"3359",1000,1,22,88,1,2592000,2592001,1000,60,7,"theater plays","theater","US",TRUE,FALSE
"3205",594,1,22,123,1,2592000,2592000,500,37,4,"publishing anthologies","publishing","US",TRUE,FALSE
"1670",3309.0267,1,35,123,10,2592000,2592000,2500,11,10,"film   video drama","film & video","BE",TRUE,FALSE
"2185",0,0,0,129,3,2592000,2592000,600,60,9,"theater plays","theater","US",FALSE,FALSE
"2721",1800,0,19,126,5,2592000,2592000,8750,56,9,"photography photobooks","photography","US",FALSE,FALSE
"628",35.2969441,0,2,71,1,5180400,5180400,20000,11,4,"technology diy electronics","technology","ES",FALSE,FALSE
"1070",8105.124130863,1,223,119,6,5109994,5110017,3500,33,6,"music rock","music","GB",TRUE,FALSE
"3283",0.9918540192,0,1,135,4,2592000,2592000,200000,22,3,"film   video television","film & video","AU",FALSE,FALSE
"2579",46052.29,1,442,121,2,2417403,2417403,45000,38,5,"food small batch","food","US",TRUE,FALSE
"3024",12346.8456188,1,205,66,1,2592000,2592000,4800,9,2,"games tabletop games","games","DE",TRUE,FALSE
"1634",3471,1,43,130,4,2784239,2784239,2000,43,3,"publishing children s books","publishing","US",TRUE,FALSE
"836",166,0,6,33,3,5180400,5180400,25000,17,2,"technology sound","technology","US",FALSE,FALSE
"3016",1821.70971791,1,27,135,8,2592000,2592000,500,51,5,"technology gadgets","technology","IT",TRUE,FALSE
"602",2226,1,18,87,3,1788100,1788101,2200,30,5,"music rock","music","US",TRUE,FALSE
"331",165,1,9,114,17,3281818,3281818,150,60,10,"art painting","art","US",TRUE,TRUE
"901",25176,1,73,60,1,3891600,3891601,20000,55,8,"food farms","food","US",TRUE,FALSE
"2550",7.21162515,0,1,135,1,1382689,1382691,25000,7,1,"technology web","technology","GB",FALSE,FALSE
"1811",806.90495907,0,11,132,8,2592000,2592000,3000,15,2,"theater musical","theater","GB",FALSE,FALSE
"291",1818.43,1,29,124,8,2592000,2592000,1700,11,1,"dance","dance","US",TRUE,FALSE
"743",0.534598,0,1,135,9,5184000,5184002,120000,25,21,"film   video festivals","film & video","MX",FALSE,FALSE
"829",102,0,3,118,7,2592000,2592002,10000,19,3,"photography photobooks","photography","US",FALSE,FALSE
"3386",11878,1,149,109,5,3084275,3084304,10000,30,5,"music world music","music","US",TRUE,TRUE
"2777",460,0,14,135,8,2592000,2592000,3000,36,5,"music classical music","music","US",FALSE,FALSE
"3223",16386,1,212,114,5,3020400,3020403,16000,28,4,"journalism web","journalism","US",TRUE,TRUE
"2040",3.96873693,0,3,115,4,2592000,2592001,37500,10,1,"music r b","music","GB",FALSE,FALSE
"1365",7434.55991644,1,239,130,2,2592000,2592000,7800,13,2,"publishing children s books","publishing","CA",TRUE,TRUE
"3527",1470.26812625,0,25,128,3,2592000,2592002,50000,43,5,"technology wearables","technology","CA",FALSE,FALSE
"504",1605.7511933722,1,20,42,0,5187600,5187601,2000,8,8,"publishing zines","publishing","CA",TRUE,FALSE
"1026",3955,1,57,126,1,1767389,1767391,3800,59,7,"design typography","design","US",TRUE,TRUE
"786",3988.02870795,1,54,95,1,2592000,2592000,2080,14,3,"film   video documentary","film & video","GB",TRUE,FALSE
"2961",249.7824603,0,8,69,7,2860556,2860557,1250,54,5,"dance workshops","dance","CA",FALSE,FALSE
"855",2810,1,50,134,4,1949950,1949953,1000,48,3,"music rock","music","US",TRUE,TRUE
"3533",2751,0,54,121,4,2592000,2592002,8500,36,5,"art mixed media","art","US",FALSE,FALSE
"1096",6402.64963806,1,33,68,4,2525289,2525289,5555,11,2,"photography photobooks","photography","DE",TRUE,FALSE
"449",1487.68669332,1,39,106,1,1814400,1814400,300,54,5,"art illustration","art","DE",TRUE,FALSE
"3421",0,0,0,133,5,2592000,2592000,10000,6,1,"film   video narrative film","film & video","US",FALSE,FALSE
"335",10998,0,83,81,2,2642336,2642337,35000,51,9,"technology gadgets","technology","US",FALSE,FALSE
"3353",501,1,24,125,1,2592000,2592000,500,30,5,"art public art","art","US",TRUE,FALSE
"2319",51945.27,1,684,133,5,2592000,2592000,30000,5,5,"theater plays","theater","US",TRUE,TRUE
"207",33279,1,165,121,1,2592000,2592000,30000,54,7,"design product design","design","US",TRUE,FALSE
"436",304593,1,4885,126,6,3974400,3974400,10000,59,3,"technology gadgets","technology","US",TRUE,FALSE
"601",801,1,9,105,3,2592000,2592000,800,17,3,"photography photobooks","photography","US",TRUE,FALSE
"3409",1036.41316,1,16,87,3,2160000,2160004,500,14,3,"film   video narrative film","film & video","GB",TRUE,FALSE
"387",8409,1,68,132,6,1728000,1728004,7500,52,7,"dance performances","dance","US",TRUE,FALSE
"3221",0,0,0,47,1,2592000,2592001,60000,21,3,"music hip hop","music","MX",FALSE,FALSE
"2613",1561,1,27,25,4,2595600,2595600,100,54,6,"food small batch","food","US",TRUE,FALSE
"1381",11001,1,10,131,2,2592000,2592000,11000,59,3,"film   video drama","film & video","US",TRUE,FALSE
"2840",0,0,0,134,21,2592000,2592001,15000,25,5,"music blues","music","US",FALSE,FALSE
"742",13573,1,136,132,13,3452400,3452403,13500,51,14,"music classical music","music","US",TRUE,FALSE
"2944",10280.9364384,1,133,121,2,2586349,2586351,7000,60,2,"photography photobooks","photography","FR",TRUE,TRUE
"1859",19136,1,92,134,7,5184000,5184010,2500,51,11,"technology apps","technology","US",TRUE,FALSE
"523",2.3542796,0,2,75,2,1728000,1728000,10000,34,4,"games live games","games","SE",FALSE,FALSE
"586",2894.7241984,0,31,134,4,3456000,3456000,25000,49,6,"publishing art books","publishing","GB",FALSE,FALSE
"256",0,0,0,135,1,2592000,2592000,8700,59,9,"journalism print","journalism","US",FALSE,FALSE
"2940",1319,0,27,122,5,2592000,2592000,1500,49,7,"technology diy electronics","technology","US",FALSE,FALSE
"88",11,0,2,75,3,5184000,5184003,10000,13,1,"film   video horror","film & video","US",FALSE,FALSE
"1440",93.813326745,0,6,121,1,2592000,2592000,3300,11,4,"comics graphic novels","comics","CA",FALSE,FALSE
"1881",5623,1,85,111,12,1721891,1721891,5400,16,2,"theater plays","theater","US",TRUE,FALSE
"3218",2882,1,53,150,10,2735205,2735273,2000,34,9,"music world music","music","US",TRUE,TRUE
"2903",12039,1,154,87,5,1638000,1638002,12000,20,3,"film   video documentary","film & video","US",TRUE,FALSE
"463",23129,1,209,93,3,2724940,2724940,23000,40,6,"dance performances","dance","US",TRUE,FALSE
"2748",21,0,3,127,6,3888000,3888000,75000,25,6,"photography photobooks","photography","US",FALSE,FALSE
"2890",1999,1,64,69,4,2595600,2595600,1500,32,6,"games playing cards","games","US",TRUE,FALSE
"685",10126,1,81,134,12,2592000,2592002,10000,31,4,"film   video documentary","film & video","US",TRUE,FALSE
"2328",524,1,11,134,26,604800,604802,199,44,34,"photography fine art","photography","US",TRUE,FALSE
"803",2479.17619092,1,35,108,2,5184000,5184001,3000,35,5,"photography photobooks","photography","CA",TRUE,FALSE
"2290",68,0,13,123,13,2592000,2591634,7500,69,10,"music r b","music","US",FALSE,TRUE
"778",130,0,5,116,5,2588400,2588401,25000,9,9,"technology diy electronics","technology","US",FALSE,FALSE
"3508",4850,0,24,134,4,2592000,2400131,50000,38,5,"games live games","games","US",FALSE,FALSE
"1352",114559.45205958,1,1181,105,4,3628800,3628800,100000,48,7,"technology gadgets","technology","HK",TRUE,FALSE
"2220",5676,1,27,132,17,2595600,2595600,4750,58,7,"technology hardware","technology","US",TRUE,FALSE
"1322",2408.69874084,1,38,133,2,2288011,2288011,3000,29,3,"publishing academic","publishing","AU",TRUE,FALSE
"3469",12369,1,100,130,14,1644630,1644630,9000,57,8,"technology gadgets","technology","US",TRUE,FALSE
"1703",8007,1,92,115,3,1209600,1209600,7500,10,3,"film   video drama","film & video","US",TRUE,FALSE
"1553",72.9744126,0,2,131,2,2592000,2592000,350,22,3,"crafts printing","crafts","GB",FALSE,FALSE
"3366",528.77,1,21,78,5,2592000,2592000,500,47,1,"art public art","art","US",TRUE,FALSE
"929",6,0,2,114,2,2592000,2592002,10000,58,4,"food small batch","food","US",FALSE,FALSE
"2789",15675,1,164,110,3,2592000,2592002,15000,39,6,"food small batch","food","US",TRUE,TRUE
"1994",0,0,0,132,9,3452400,1089,10000,57,7,"theater plays","theater","US",FALSE,FALSE
"2413",330.39859325,0,4,121,5,2592000,2592000,1600,25,3,"photography photobooks","photography","DE",FALSE,FALSE
"2877",0,0,0,113,5,2592000,2592002,4000,54,16,"photography photobooks","photography","US",FALSE,FALSE
"1922",5858,1,88,88,2,2592000,2592000,5000,57,7,"crafts","crafts","US",TRUE,FALSE
"2639",3543.096222612,1,25,111,3,3888000,3888000,68000,35,1,"film   video documentary","film & video","MX",TRUE,TRUE
"2024",2030,1,35,108,9,2656144,2656145,1500,52,8,"publishing fiction","publishing","US",TRUE,FALSE
"1251",6612.05703164,1,84,71,9,5187600,5187600,7500,8,1,"photography animals","photography","CA",TRUE,FALSE
"1646",741,0,11,130,6,2592000,2592005,2500,54,8,"music electronic music","music","US",FALSE,FALSE
"3096",0,0,0,135,3,2592000,861244,1500,44,8,"art ceramics","art","US",FALSE,FALSE
"3481",19571,1,242,109,1,1728000,1728000,15000,10,9,"film   video narrative film","film & video","US",TRUE,TRUE
"535",0,0,0,97,4,1737910,715901,2000,38,5,"music world music","music","CA",FALSE,FALSE
"3139",1,0,1,126,9,5180400,5180401,10000,41,8,"music world music","music","US",FALSE,FALSE
"982",22005.01,1,375,116,5,1814400,1814400,20000,39,19,"film   video documentary","film & video","US",TRUE,TRUE
"2160",18931.153216,1,201,40,1,2595600,2595600,10000,18,8,"crafts diy","crafts","NL",TRUE,TRUE
"456",2935.537145,0,39,108,1,1296000,1296002,3000,33,5,"food events","food","GB",FALSE,FALSE
"789",3582.82165352,1,119,130,9,2681423,2681423,2000,44,8,"photography photobooks","photography","GB",TRUE,FALSE
"2679",38592.02,1,1283,133,1,4257411,4257411,5000,38,5,"games playing cards","games","US",TRUE,FALSE
"3119",92,0,5,129,7,2592000,2592004,50000,58,7,"film   video television","film & video","US",FALSE,FALSE
"482",91262.46352911,1,792,135,2,3888000,3888001,10000,59,3,"games tabletop games","games","GB",TRUE,FALSE
"1272",6960.3994132164,1,47,132,3,4102978,4102981,5000,20,2,"photography places","photography","FR",TRUE,FALSE
"2153",1.13121916,0,1,45,2,2588400,988187,5000,36,10,"music r b","music","FR",FALSE,FALSE
"1195",7705,1,107,124,5,3456000,3456000,6500,14,3,"publishing children s books","publishing","US",TRUE,FALSE
"696",168.9689358,0,2,49,1,2595600,2595600,50000,42,0,"fashion jewelry","fashion","GB",FALSE,FALSE
"459",4080,1,66,125,7,5184000,5184003,3500,59,13,"art public art","art","US",TRUE,FALSE
"2564",1291.955133,1,18,115,5,2419200,2419200,900,56,3,"fashion jewelry","fashion","GB",TRUE,FALSE
"1336",1037,0,15,119,7,5187600,5187601,2000000,7,7,"film   video drama","film & video","US",FALSE,FALSE
"1586",105,0,2,131,10,5184000,3104195,50000,37,5,"food community gardens","food","US",FALSE,FALSE
"139",40245,1,343,132,2,3981209,3981221,35000,55,8,"food drinks","food","US",TRUE,TRUE
"1782",924.1752113,1,25,130,4,1209600,1209600,500,51,5,"film   video music videos","film & video","GB",TRUE,FALSE
"481",2592,1,339,135,2,5184000,5184000,750,25,4,"games tabletop games","games","US",TRUE,FALSE
"843",1454,1,38,33,4,2595600,2595602,500,30,3,"food small batch","food","US",TRUE,FALSE
"1852",699.56790767,1,67,56,11,1828353,1828353,200,12,3,"crafts","crafts","GB",TRUE,FALSE
"250",1.2561741,0,1,125,3,1269500,1269501,400,6,1,"film   video horror","film & video","GB",FALSE,FALSE
"1621",0,0,0,122,6,2592000,2592001,2042,15,2,"music electronic music","music","CA",FALSE,FALSE
"3328",43770.9224481,1,104,112,8,3366000,3366000,130000,35,7,"technology gadgets","technology","NO",TRUE,TRUE
"633",2755,0,40,85,4,2639968,2639969,10000,41,7,"food small batch","food","US",FALSE,FALSE
"1650",691.6787809536,0,14,16,3,4772142,4772142,10000,20,3,"music pop","music","NZ",FALSE,FALSE
"3431",562,1,16,123,3,2284298,2284298,230,50,6,"publishing zines","publishing","US",TRUE,FALSE
"1123",7.5,0,2,49,3,2592000,2592000,25,22,1,"food small batch","food","US",FALSE,FALSE
"1122",7350.031330335,1,63,91,4,2592000,2592000,5600,30,4,"film   video documentary","film & video","GB",TRUE,FALSE
"1082",3157,1,68,109,7,5184000,5184000,2500,36,5,"music rock","music","US",TRUE,FALSE
"3039",1709,1,57,132,5,1392909,1392909,1600,48,5,"photography nature","photography","US",TRUE,FALSE
"1549",114696,1,278,127,1,4323600,4323600,100000,56,3,"technology hardware","technology","US",TRUE,TRUE
"2056",0,0,0,126,3,3689183,3689183,750,25,4,"music r b","music","US",FALSE,FALSE
"2306",1700.01,1,45,130,5,3725232,3725234,1700,33,4,"theater plays","theater","US",TRUE,FALSE
"2683",8213.54,1,142,118,20,2592000,2592000,7500,27,7,"music rock","music","US",TRUE,FALSE
"2310",1,0,1,124,3,5180400,5180401,5000,34,4,"photography places","photography","US",FALSE,FALSE
"2647",17175,1,175,88,1,2592000,2592000,15000,22,0,"film   video documentary","film & video","US",TRUE,TRUE
"2881",1045,0,13,124,1,2592000,2592001,2000,53,7,"music punk","music","US",FALSE,FALSE
"206",111,0,4,127,1,2608234,2608245,40000,14,2,"film   video horror","film & video","US",FALSE,FALSE
"199",20211,1,125,132,13,2637007,2637007,10000,60,19,"film   video horror","film & video","US",TRUE,FALSE
"1613",1556.1709301,1,28,91,1,2592000,2592000,2000,12,2,"film   video drama","film & video","CA",TRUE,FALSE
"3054",26197.23,1,262,115,4,2592000,2592002,25000,28,4,"art public art","art","US",TRUE,FALSE
"2854",947.42414324,0,12,129,2,2592000,2592000,100000,39,2,"technology diy electronics","technology","ES",FALSE,FALSE
"3286",2220,1,27,134,10,2592000,2592000,2000,51,10,"dance performances","dance","US",TRUE,FALSE
"2829",43651,1,415,68,1,2549693,2549693,40000,19,3,"film   video documentary","film & video","US",TRUE,TRUE
"3433",5395,1,53,121,2,3888000,3888000,5000,45,6,"crafts weaving","crafts","US",TRUE,FALSE
"2028",3950.02138542,1,40,28,1,3939874,3939884,2800,8,3,"photography","photography","NL",TRUE,FALSE
"1916",2140,1,42,115,3,2592000,2592000,1890,45,5,"crafts","crafts","US",TRUE,TRUE
"1555",3193,1,32,49,1,2160000,2160003,3000,21,10,"art digital art","art","US",TRUE,FALSE
"2801",10178.51619072,1,77,134,8,2482029,2482029,6000,59,24,"film   video documentary","film & video","GB",TRUE,FALSE
"1512",5337.90069124,1,92,96,4,2592000,2592000,4500,56,5,"technology apps","technology","FR",TRUE,FALSE
"1295",3891,1,130,79,1,5184000,5184000,3500,54,9,"music pop","music","US",TRUE,FALSE
"398",0,0,0,89,2,2592000,2592000,6000,48,5,"art painting","art","US",FALSE,FALSE
"1242",762.196549167,1,28,85,3,1829035,1829035,960,40,9,"art illustration","art","CA",TRUE,FALSE
"1179",4507,1,69,134,4,1731600,1731602,4200,33,8,"film   video documentary","film & video","US",TRUE,FALSE
"3179",2215842.68,1,17757,131,3,1209600,1209600,150000,18,6,"games tabletop games","games","US",TRUE,TRUE
"660",30981.89179712,1,186,128,6,4021804,4021804,250000,38,7,"music classical music","music","NO",TRUE,TRUE
"347",313,1,21,134,3,1296000,1296000,285,33,2,"publishing poetry","publishing","US",TRUE,FALSE
"1589",7222,1,146,104,1,2592000,2592000,7000,24,4,"publishing children s books","publishing","US",TRUE,FALSE
"3512",100,0,2,119,3,2595600,2595645,1200,27,3,"art sculpture","art","US",FALSE,FALSE
"3458",3180,1,38,109,4,1813408,1813408,3000,9,2,"dance performances","dance","US",TRUE,TRUE
"2103",186,0,15,87,20,2592000,2592001,8500,55,16,"publishing radio   podcasts","publishing","US",FALSE,FALSE
"1271",3740,1,45,113,3,2592000,2592002,3000,55,3,"music pop","music","US",TRUE,FALSE
"1394",179,1,6,91,3,5180400,5180400,75,15,3,"film   video narrative film","film & video","US",TRUE,FALSE
"2958",1362.216134,0,26,129,3,2475654,2475668,10000,42,16,"dance spaces","dance","AU",FALSE,FALSE
"1068",235,1,7,132,4,2592000,2592000,200,13,2,"food small batch","food","US",TRUE,FALSE
"3259",1502,1,16,112,4,2592000,2592000,1500,19,3,"publishing zines","publishing","US",TRUE,TRUE
"1400",4078,1,146,100,1,5184000,5184000,2000,33,9,"publishing children s books","publishing","US",TRUE,FALSE
"932",50954.7647362508,1,494,134,6,2588400,2588400,35000,15,2,"music rock","music","GB",TRUE,TRUE
"3108",1072.13596718,1,47,135,16,2471389,2471391,250,47,21,"art illustration","art","GB",TRUE,FALSE
"2583",3776,1,75,135,14,3024000,3024002,750,23,4,"food farms","food","US",TRUE,FALSE
"1733",1059.32,1,43,26,22,2592000,2592000,950,22,19,"music electronic music","music","US",TRUE,FALSE
"2242",124,0,7,100,4,5184000,5184001,21600,38,7,"technology apps","technology","US",FALSE,FALSE
"2508",1207,1,24,130,3,1814400,1814400,1000,57,6,"music rock","music","US",TRUE,FALSE
"1854",1820,1,44,128,12,2592000,2592000,1600,17,3,"crafts candles","crafts","US",TRUE,FALSE
"3045",0,0,0,124,2,2592000,905377,5000,40,5,"film   video television","film & video","US",FALSE,FALSE
"998",16244.42,1,426,106,14,1209600,1209600,5000,36,19,"games playing cards","games","US",TRUE,FALSE
"1682",2053,1,27,75,6,2592000,2592000,2000,26,4,"art illustration","art","US",TRUE,FALSE
"713",17407.9240748,1,69,114,9,2592000,2592001,15000,59,15,"photography photobooks","photography","DE",TRUE,FALSE
"2403",5805.605115,1,21,128,1,1209600,1209605,4000,31,4,"film   video shorts","film & video","GB",TRUE,FALSE
"2518",5316.68274522,1,80,52,9,2851200,2851200,45000,22,4,"music blues","music","NO",TRUE,FALSE
"2387",0,0,0,127,2,2592000,2592000,150000,46,16,"fashion jewelry","fashion","DE",FALSE,FALSE
"200",1.45548968,0,1,132,3,2543585,2543585,2200,32,5,"journalism print","journalism","SG",FALSE,FALSE
"3056",511,1,27,75,11,2268386,2268386,300,16,5,"art illustration","art","US",TRUE,FALSE
"258",10154.1299426,1,84,121,1,3888000,3888002,7500,60,3,"food drinks","food","GB",TRUE,FALSE
"1404",35544,1,779,104,4,3693981,3693981,17000,50,8,"comics graphic novels","comics","US",TRUE,TRUE
"1963",334.32496995,1,6,132,2,2592000,2592000,250,44,1,"crafts","crafts","DE",TRUE,FALSE
"1136",5542.31454524,1,66,127,1,1723330,1723330,4000,39,7,"film   video shorts","film & video","GB",TRUE,FALSE
"469",15451,1,41,123,4,2686862,2686862,15000,16,3,"art public art","art","US",TRUE,FALSE
"3274",7059,1,81,135,10,2592000,2592002,7000,52,5,"music world music","music","US",TRUE,FALSE
"612",53771.68268316,1,303,135,2,2592000,2592002,28995,58,7,"technology diy electronics","technology","GB",TRUE,FALSE
"1435",23.9331924,0,2,130,6,1209600,1209600,50000,15,3,"film   video drama","film & video","SE",FALSE,FALSE
"1923",10,0,2,122,5,5180400,389247,50000,51,6,"publishing academic","publishing","US",FALSE,FALSE
"3462",3883,1,34,112,3,2700703,2700703,1500,45,2,"games tabletop games","games","US",TRUE,FALSE
"290",180.0794818,0,10,53,2,3459600,3459600,277777,33,5,"technology gadgets","technology","SE",FALSE,FALSE
"466",1081,1,27,72,1,2592000,2592001,1000,29,5,"technology gadgets","technology","US",TRUE,FALSE
"2536",523.56451582,0,6,106,9,2411897,2411897,25000,18,2,"photography photobooks","photography","CH",FALSE,FALSE
"814",2534.8364914752,1,256,85,10,3369600,3369601,1000,58,7,"food cookbooks","food","AU",TRUE,TRUE
"2873",5600,1,88,134,6,2366528,2366531,4000,46,4,"music classical music","music","US",TRUE,FALSE
"1937",275,1,18,125,3,1990800,1990803,100,19,2,"crafts","crafts","US",TRUE,FALSE
"1928",86944,1,1620,133,2,4662000,4662003,108,45,9,"technology apps","technology","US",TRUE,FALSE
"2369",0,0,0,134,21,3654825,3654825,20000,57,12,"food small batch","food","US",FALSE,FALSE
"9",2075.02,1,50,114,4,2592000,2592003,1800,48,3,"publishing poetry","publishing","US",TRUE,FALSE
"867",4808,1,75,115,5,2699121,2699124,4400,48,6,"music classical music","music","US",TRUE,FALSE
"2329",0,0,0,118,4,2588400,2588405,6000,25,13,"photography places","photography","US",FALSE,FALSE
"642",7080,1,134,134,15,1900800,1900800,1500,56,10,"technology diy electronics","technology","US",TRUE,FALSE
"907",31,0,2,88,1,3888000,3888000,25000,27,3,"food small batch","food","US",FALSE,FALSE
"2756",35765.01,1,630,134,11,2592000,2592000,20000,47,5,"music rock","music","US",TRUE,FALSE
"1064",5012.71091265,1,95,132,2,2592000,2592000,5000,58,4,"fashion jewelry","fashion","AU",TRUE,FALSE
"18",0,0,0,126,12,1296000,1296002,5500,59,11,"food food trucks","food","CA",FALSE,FALSE
"3063",27576,1,87,135,5,3888000,3888000,27000,60,13,"theater musical","theater","US",TRUE,FALSE
"2814",5040,1,59,103,14,2142571,2142590,5000,31,11,"music classical music","music","US",TRUE,FALSE
"963",60,0,3,135,15,2588400,2588401,6455,57,7,"fashion jewelry","fashion","US",FALSE,FALSE
"3593",311.9096511748,1,20,129,5,5184000,5184001,400,50,6,"fashion accessories","fashion","AU",TRUE,FALSE
"2039",24.1592701514,0,4,90,1,2592000,2592000,5000,23,3,"technology apps","technology","CA",FALSE,FALSE
"67",5044.9141829548,1,100,129,6,2592000,2592000,1000,56,9,"design product design","design","AU",TRUE,FALSE
"878",1542.828118272,1,40,77,1,2595600,2595600,27000,17,1,"film   video shorts","film & video","MX",TRUE,FALSE
"383",206.71773075,1,9,135,12,2592000,2592002,230,52,26,"film   video horror","film & video","AU",TRUE,FALSE
"3473",12693,1,145,105,1,2592000,2592000,4000,43,5,"games tabletop games","games","US",TRUE,TRUE
"2768",53891,1,1199,135,3,3120519,3120521,20000,59,12,"games playing cards","games","US",TRUE,FALSE
"471",17751,1,301,77,12,2592000,2592000,1200,14,2,"games tabletop games","games","US",TRUE,FALSE
"3570",3200.02679318,1,16,135,22,2678400,2678401,2500,60,12,"technology wearables","technology","IT",TRUE,FALSE
"3437",14542.99289832,1,171,105,4,2761128,2761139,6750,25,4,"food events","food","GB",TRUE,TRUE
"3044",0,0,0,61,5,2592000,2592002,20000,16,3,"games live games","games","GB",FALSE,FALSE
"161",1173,1,23,56,47,3888000,3888001,1000,29,23,"music rock","music","US",TRUE,FALSE
"421",39724.5,1,743,63,7,2592000,2592000,8000,26,5,"art illustration","art","US",TRUE,TRUE
"2492",265,0,8,98,2,2592209,2592210,8000,41,7,"photography photobooks","photography","US",FALSE,FALSE
"2077",554,0,13,135,6,2592000,2592000,1200,16,3,"music r b","music","US",FALSE,FALSE
